epoch,step,d_loss,g_loss
3,2469,0.000001,39.152805
3,2470,0.000010,39.178272
3,2471,0.000000,39.180023
3,2472,0.000000,39.214718
3,2473,0.000001,39.183880
3,2474,0.000001,39.141544
3,2475,0.000000,39.178528
3,2476,0.000002,39.220123
3,2477,0.000000,39.246685
3,2478,0.000002,39.133232
3,2479,0.000000,39.149616
3,2480,0.000000,39.192020
3,2481,0.000005,39.010326
3,2482,0.000000,39.180050
3,2483,0.000000,39.230778
3,2484,0.000000,39.105034
3,2485,0.000002,39.207439
3,2486,0.000000,39.158142
3,2487,0.000001,39.226120
3,2488,0.000001,39.155247
3,2489,0.000000,39.168106
3,2490,0.000001,39.161072
3,2491,0.000004,39.137974
3,2492,0.000001,39.187859
3,2493,0.000002,39.086697
3,2494,0.000000,39.193619
3,2495,0.000001,39.189316
3,2496,0.000000,39.182617
3,2497,0.000000,39.234734
3,2498,0.000000,39.142029
3,2499,0.000000,39.232979
3,2500,0.000000,39.141449
3,2501,0.000000,39.217567
3,2502,0.000000,39.126247
3,2503,0.000001,39.189854
3,2504,0.000001,39.154465
3,2505,0.000000,39.092720
3,2506,0.000001,39.112587
3,2507,0.000000,39.196873
3,2508,0.000000,39.155045
3,2509,0.000001,39.194107
3,2510,0.000000,39.167889
3,2511,0.000001,39.080887
3,2512,0.000003,39.151276
3,2513,0.000000,39.173889
3,2514,0.000002,39.164371
3,2515,0.000000,39.087353
3,2516,0.000002,39.088287
3,2517,0.000000,39.057110
3,2518,0.000000,39.140762
3,2519,0.000001,39.092777
3,2520,0.000002,39.100121
3,2521,0.000000,39.151703
3,2522,0.000002,39.189766
3,2523,0.000000,39.074665
3,2524,0.000001,39.187717
3,2525,0.000001,39.132530
3,2526,0.000000,39.091576
3,2527,0.000001,39.087200
3,2528,0.000001,39.135693
3,2529,0.000003,39.051006
3,2530,0.000000,39.170586
3,2531,0.000000,39.137245
3,2532,0.000014,39.048378
3,2533,0.000001,39.136284
3,2534,0.000001,39.037773
3,2535,0.000001,39.165318
3,2536,0.000000,39.084419
3,2537,0.000001,39.142071
3,2538,0.000013,39.086388
3,2539,0.000000,39.188919
3,2540,0.000000,39.079273
3,2541,0.000002,39.076130
3,2542,0.000001,39.124939
3,2543,0.000005,39.087658
3,2544,0.000000,39.135479
3,2545,0.000000,39.162872
3,2546,0.000001,39.083984
3,2547,0.000001,39.103729
3,2548,0.000000,39.154213
3,2549,0.000001,39.069859
3,2550,0.000000,39.136581
3,2551,0.000000,39.097271
3,2552,0.000000,39.084545
3,2553,0.000001,39.169201
3,2554,0.000001,39.005875
3,2555,0.000000,39.059620
3,2556,0.000001,39.106247
3,2557,0.000001,39.000248
3,2558,0.000001,39.060902
3,2559,0.000000,39.085583
3,2560,0.000001,39.112755
3,2561,0.000000,39.151833
3,2562,0.000000,39.083195
3,2563,0.000000,39.058479
3,2564,0.000000,39.072731
3,2565,0.000001,39.052185
3,2566,0.000000,39.021374
3,2567,0.000001,39.137562
3,2568,0.000002,39.082684
3,2569,0.000003,39.128883
3,2570,0.000001,39.116905
3,2571,0.000001,39.100491
3,2572,0.000000,39.110023
3,2573,0.000003,39.112766
3,2574,0.000001,38.992317
3,2575,0.000000,39.097340
3,2576,0.000002,39.042171
3,2577,0.000000,39.101074
3,2578,0.000003,39.047375
3,2579,0.000000,39.131397
3,2580,0.000003,39.038509
3,2581,0.000001,39.080631
3,2582,0.000003,39.051025
3,2583,0.000000,39.059677
3,2584,0.000000,38.988892
3,2585,0.000000,39.041992
3,2586,0.000008,38.984566
3,2587,0.000010,39.083229
3,2588,0.000001,39.076992
3,2589,0.000000,39.043228
3,2590,0.000003,38.966675
3,2591,0.000001,39.042049
3,2592,0.000001,39.001053
3,2593,0.000001,39.010376
3,2594,0.000000,39.039726
3,2595,0.000000,38.953697
3,2596,0.000008,39.057964
3,2597,0.000005,39.024040
3,2598,0.000002,38.971138
3,2599,0.000002,39.056431
3,2600,0.000003,39.076035
3,2601,0.000001,39.063061
3,2602,0.000000,39.072517
3,2603,0.000000,39.041584
3,2604,0.000000,39.054371
3,2605,0.000001,39.033138
3,2606,0.000006,39.104664
3,2607,0.000000,39.041649
3,2608,0.000003,38.974091
3,2609,0.000000,38.969734
3,2610,0.000000,39.060768
3,2611,0.000002,39.042908
3,2612,0.000000,39.035709
3,2613,0.000000,39.039272
3,2614,0.000009,38.999947
3,2615,0.000000,39.035042
3,2616,0.000000,39.000404
3,2617,0.000000,38.991558
3,2618,0.000004,39.003395
3,2619,0.000001,38.959438
3,2620,0.000001,39.012054
3,2621,0.000001,38.997543
3,2622,0.000000,39.044006
3,2623,0.000001,39.078903
3,2624,0.000000,39.005302
3,2625,0.000000,39.043736
3,2626,0.000000,38.953995
3,2627,0.000001,39.000603
3,2628,0.000001,38.987518
3,2629,0.000000,38.993565
3,2630,0.000007,39.017559
3,2631,0.000032,39.016708
3,2632,0.000001,38.970718
3,2633,0.000001,38.996384
3,2634,0.000002,38.942593
3,2635,0.000001,38.960899
3,2636,0.000000,38.935570
3,2637,0.000001,39.084648
3,2638,0.000000,38.979469
3,2639,0.000000,38.966503
3,2640,0.000002,39.033615
3,2641,0.000001,38.970211
3,2642,0.000000,39.020821
3,2643,0.000047,38.974827
3,2644,0.000000,39.033188
3,2645,0.000000,38.979950
3,2646,0.000027,38.962399
3,2647,0.000001,38.887466
3,2648,0.000004,38.976826
3,2649,0.000002,39.008831
3,2650,0.000000,38.995705
3,2651,0.000001,38.888382
3,2652,0.000000,39.011063
3,2653,0.000001,38.983086
3,2654,0.000011,38.979027
3,2655,0.000001,38.935520
3,2656,0.000000,38.860756
3,2657,0.000000,38.979557
3,2658,0.000001,38.997475
3,2659,0.000000,38.926971
3,2660,0.000003,38.866600
3,2661,0.000000,38.977852
3,2662,0.000000,38.962055
3,2663,0.000001,38.953941
3,2664,0.000001,38.918766
3,2665,0.000000,38.952702
3,2666,0.000000,38.980446
3,2667,0.000001,38.930721
3,2668,0.000000,38.927994
3,2669,0.000002,38.911316
3,2670,0.000001,38.914185
3,2671,0.000001,38.932552
3,2672,0.000007,38.904655
3,2673,0.000001,38.948883
3,2674,0.000001,38.958416
3,2675,0.000000,39.006664
3,2676,0.000000,38.969543
3,2677,0.000003,38.908157
3,2678,0.000001,38.961212
3,2679,0.000001,38.861996
3,2680,0.000000,38.899036
3,2681,0.000002,38.955231
3,2682,0.000000,38.885181
3,2683,0.000000,38.907280
3,2684,0.000002,38.914017
3,2685,0.000001,38.899670
3,2686,0.000002,38.898067
3,2687,0.000000,38.896790
3,2688,0.000000,38.989330
3,2689,0.000000,38.825058
3,2690,0.000002,38.885761
3,2691,0.000005,38.920273
3,2692,0.000000,38.950539
3,2693,0.000000,38.875233
3,2694,0.000000,38.911827
3,2695,0.000001,38.909378
3,2696,0.000000,38.965279
3,2697,0.000000,38.810394
3,2698,0.000001,38.817276
3,2699,0.000002,38.883392
3,2700,0.000003,38.814186
3,2701,0.000000,38.925690
3,2702,0.000000,38.968136
3,2703,0.000000,38.810608
3,2704,0.000001,38.833916
3,2705,0.000001,38.846561
3,2706,0.000002,38.888161
3,2707,0.000001,38.840794
3,2708,0.000002,38.907585
3,2709,0.000000,38.822948
3,2710,0.000000,38.841206
3,2711,0.000002,38.782494
3,2712,0.000001,38.831562
3,2713,0.000000,38.919441
3,2714,0.000001,38.867573
3,2715,0.000000,38.832260
3,2716,0.000000,38.841515
3,2717,0.000007,38.866035
3,2718,0.000001,38.856396
3,2719,0.000000,38.893314
3,2720,0.000000,38.898300
3,2721,0.000003,38.828133
3,2722,0.000000,38.884483
3,2723,0.000000,38.818371
3,2724,0.000000,38.839478
3,2725,0.000000,38.765102
3,2726,0.000000,38.751640
3,2727,0.000000,38.854801
3,2728,0.000001,38.865669
3,2729,0.000001,38.763485
3,2730,0.000000,38.782051
3,2731,0.000001,38.845245
3,2732,0.000000,38.681210
3,2733,0.000000,38.775753
3,2734,0.000000,38.755157
3,2735,0.000000,38.849655
3,2736,0.000000,38.745201
3,2737,0.000005,38.688515
3,2738,0.000001,38.786335
3,2739,0.000000,38.748436
3,2740,0.000000,38.795315
3,2741,0.000000,38.770153
3,2742,0.000000,38.693752
3,2743,0.000000,38.775356
3,2744,0.000001,38.785183
3,2745,0.000000,38.802746
3,2746,0.000000,38.732468
3,2747,0.000001,38.745426
3,2748,0.000000,38.702419
3,2749,0.000000,38.769493
3,2750,0.000000,38.674480
3,2751,0.000000,38.638626
3,2752,0.000000,38.620808
3,2753,0.000000,38.733986
3,2754,0.000000,38.755081
3,2755,0.000000,38.793575
3,2756,0.000001,38.633774
3,2757,0.000002,38.706547
3,2758,0.000001,38.802650
3,2759,0.000015,38.782101
3,2760,0.000000,38.733265
3,2761,0.000000,38.755562
3,2762,0.000002,38.727146
3,2763,0.000000,38.652367
3,2764,0.000017,38.723328
3,2765,0.000000,38.697540
3,2766,0.000000,38.672398
3,2767,0.000000,38.712456
3,2768,0.000000,38.735939
3,2769,0.000000,38.810303
3,2770,0.000003,38.634911
3,2771,0.000000,38.692902
3,2772,0.000000,38.683662
3,2773,0.000000,38.707687
3,2774,0.000002,38.691597
3,2775,0.000000,38.724575
3,2776,0.000001,38.699184
3,2777,0.000000,38.549614
3,2778,0.000000,38.707512
3,2779,0.000001,38.684628
3,2780,0.000003,38.662113
3,2781,0.000001,38.688080
3,2782,0.000002,38.650414
3,2783,0.000007,38.605030
3,2784,0.000001,38.436192
3,2785,0.000001,38.617382
3,2786,0.000001,38.573494
3,2787,0.000000,38.550510
3,2788,0.000000,38.630600
3,2789,0.000001,38.626938
3,2790,0.000002,38.479927
3,2791,0.000000,38.560863
3,2792,0.000001,38.587326
3,2793,0.000000,38.616734
3,2794,0.000001,38.484924
3,2795,0.000001,38.591290
3,2796,0.000000,38.446735
3,2797,0.000004,38.414108
3,2798,0.000002,38.455116
3,2799,0.000018,38.576244
3,2800,0.000001,38.574673
3,2801,0.000000,38.535450
3,2802,0.000000,38.574242
3,2803,0.000000,38.503967
3,2804,0.000000,38.505745
3,2805,0.000000,38.469223
3,2806,0.000000,38.548519
3,2807,0.000001,38.427906
3,2808,0.000003,38.458454
3,2809,0.000007,38.483101
3,2810,0.000001,38.394386
3,2811,0.000001,38.438236
3,2812,0.000005,38.328651
3,2813,0.000000,38.328423
4,2814,0.000000,38.266949
4,2815,0.000000,38.291157
4,2816,0.000001,38.343124
4,2817,0.000000,38.271183
4,2818,0.000000,38.307785
4,2819,0.000001,38.240772
4,2820,0.000000,38.164299
4,2821,0.000000,38.132038
4,2822,0.000000,38.197353
4,2823,0.000000,38.077618
4,2824,0.000000,38.179806
4,2825,0.000002,38.153114
4,2826,0.000000,38.173496
4,2827,0.000001,38.041927
4,2828,0.000000,38.000137
4,2829,0.000002,37.951843
4,2830,0.000011,38.016052
4,2831,0.000000,37.911259
4,2832,0.000001,38.044533
4,2833,0.000000,37.929707
4,2834,0.000000,37.941608
4,2835,0.000000,37.868320
4,2836,0.000000,37.857136
4,2837,0.000000,37.871742
4,2838,0.000000,37.830872
4,2839,0.000000,37.768742
4,2840,0.000001,37.786087
4,2841,0.000001,37.810478
4,2842,0.000000,37.547272
4,2843,0.000000,37.681591
4,2844,0.000000,37.761150
4,2845,0.000000,37.606346
4,2846,0.000000,37.646046
4,2847,0.000001,37.550335
4,2848,0.000002,37.574375
4,2849,0.000001,37.564346
4,2850,0.000001,37.589088
4,2851,0.000003,37.444286
4,2852,0.000001,37.430279
4,2853,0.000000,37.274319
4,2854,0.000000,37.333935
4,2855,0.000000,37.104012
4,2856,0.000000,36.749233
4,2857,0.000000,35.785431
4,2858,0.000000,33.382008
4,2859,0.000031,17.677437
4,2860,8.648000,43.981422
4,2861,13.148561,18.154396
4,2862,0.353378,3.310803
4,2863,0.230262,2.157770
4,2864,0.315078,4.642612
4,2865,0.072362,5.116021
4,2866,0.120799,4.446660
4,2867,0.210429,5.250236
4,2868,0.169290,6.323779
4,2869,0.244003,6.977700
4,2870,0.803960,21.168550
4,2871,1.247530,14.688304
4,2872,0.367698,4.082196
4,2873,0.440723,3.711828
4,2874,0.537690,5.255960
4,2875,0.190597,5.173111
4,2876,0.297511,4.787757
4,2877,0.377077,3.874538
4,2878,0.249326,4.016862
4,2879,0.386669,3.759533
4,2880,0.564027,5.729386
4,2881,0.484233,3.779129
4,2882,0.406774,3.131970
4,2883,0.287794,3.769092
4,2884,0.128237,4.297051
4,2885,0.082382,4.234148
4,2886,0.111187,3.752878
4,2887,0.078883,4.374732
4,2888,0.082493,4.637507
4,2889,0.062923,4.931085
4,2890,0.055397,4.754908
4,2891,0.100486,5.431190
4,2892,0.121921,5.932139
4,2893,0.110194,5.652610
4,2894,0.140537,4.947206
4,2895,0.089258,5.134105
4,2896,0.077504,5.079202
4,2897,0.079754,5.379373
4,2898,0.097022,7.294200
4,2899,0.103729,6.250316
4,2900,0.106696,7.104770
4,2901,0.099904,6.337470
4,2902,0.132148,9.694506
4,2903,0.188939,6.620567
4,2904,0.038141,5.113845
4,2905,0.036778,5.183982
4,2906,0.049792,6.697168
4,2907,0.014525,7.142395
4,2908,0.025520,6.673772
4,2909,0.042006,7.755833
4,2910,0.012257,7.609056
4,2911,0.014861,6.850708
4,2912,0.040329,5.892858
4,2913,0.049469,7.384824
4,2914,0.091594,6.716484
4,2915,0.036725,6.374477
4,2916,0.014517,6.331609
4,2917,0.029436,5.996125
4,2918,0.031879,6.367200
4,2919,0.021947,6.429876
4,2920,0.020788,6.441286
4,2921,0.082199,9.884390
4,2922,0.038982,10.093141
4,2923,0.056310,8.283627
4,2924,0.026887,5.369913
4,2925,0.099478,10.461801
4,2926,0.053576,10.615846
4,2927,0.040620,7.652619
4,2928,0.025949,5.322763
4,2929,0.039750,7.640038
4,2930,0.014620,7.728273
4,2931,0.012907,6.678564
4,2932,0.025817,4.986101
4,2933,0.036703,7.240425
4,2934,0.032911,7.219296
4,2935,0.035342,5.807119
4,2936,0.016382,5.931045
4,2937,0.012360,6.096869
4,2938,0.008110,6.330542
4,2939,0.022150,5.926323
4,2940,0.006193,6.115444
4,2941,0.011749,6.076347
4,2942,0.007487,5.974241
4,2943,0.020305,5.838891
4,2944,0.015619,5.823632
4,2945,0.019744,6.041184
4,2946,0.059550,12.992092
4,2947,0.189850,8.360522
4,2948,0.024588,6.009550
4,2949,0.586807,39.606419
4,2950,5.214953,27.365309
4,2951,0.176671,18.978418
4,2952,0.010944,10.909189
4,2953,0.017796,3.033921
4,2954,1.708483,7.829254
4,2955,0.052957,8.624083
4,2956,0.115206,5.969888
4,2957,0.166287,3.664973
4,2958,0.255343,4.036694
4,2959,0.217918,4.576625
4,2960,0.116208,4.723875
4,2961,0.197101,4.123971
4,2962,0.153929,4.564135
4,2963,0.140313,4.770344
4,2964,0.099242,4.243588
4,2965,0.156372,4.711760
4,2966,0.079389,5.008773
4,2967,0.063543,4.980610
4,2968,0.098282,4.336646
4,2969,0.157201,6.587004
4,2970,0.055076,7.329857
4,2971,0.078042,5.997078
4,2972,0.047635,4.607341
4,2973,0.088221,5.346996
4,2974,0.038939,5.733105
4,2975,0.516461,14.689363
4,2976,0.463636,14.699318
4,2977,0.102274,11.751727
4,2978,0.040817,8.106056
4,2979,0.013238,5.513426
4,2980,0.067402,4.655138
4,2981,0.144557,7.227207
4,2982,0.033033,6.891160
4,2983,0.075999,5.790350
4,2984,0.150928,5.826018
4,2985,0.191588,8.687477
4,2986,0.273851,6.984022
4,2987,0.070632,4.587502
4,2988,0.066044,5.487270
4,2989,0.042639,5.430472
4,2990,0.039557,4.915705
4,2991,0.032352,4.667487
4,2992,0.026769,4.829514
4,2993,0.032629,5.040983
4,2994,0.030281,4.822728
4,2995,0.039178,4.795931
4,2996,0.049138,5.478237
4,2997,0.076759,5.219473
4,2998,0.060236,4.837380
4,2999,0.072857,4.968646
4,3000,0.089369,5.424399
4,3001,0.058139,6.520638
4,3002,0.034528,5.974768
4,3003,0.059461,4.616899
4,3004,0.086441,5.070625
4,3005,0.027911,5.362798
4,3006,0.029150,5.282550
4,3007,0.013246,5.153974
4,3008,0.023124,5.114436
4,3009,0.049389,5.394310
4,3010,0.035650,6.389416
4,3011,0.025315,6.372047
4,3012,0.016410,5.976094
4,3013,0.296915,18.468151
4,3014,1.770406,13.414832
4,3015,0.021375,10.356051
4,3016,0.000677,7.229148
4,3017,0.048071,5.278821
4,3018,0.104181,7.768937
4,3019,0.007715,7.650355
4,3020,0.047294,7.347454
4,3021,0.083346,7.306488
4,3022,0.136133,7.250844
4,3023,0.142966,8.318831
4,3024,0.221535,5.859501
4,3025,0.210255,8.828337
4,3026,0.085216,7.969546
4,3027,0.056160,5.293009
4,3028,0.088131,5.184556
4,3029,0.153755,7.401523
4,3030,0.061975,7.375949
4,3031,0.065728,5.437451
4,3032,0.031507,4.135028
4,3033,0.104523,7.302728
4,3034,0.076955,6.359648
4,3035,0.081480,4.306631
4,3036,0.151491,7.825387
4,3037,0.088973,7.258049
4,3038,0.035253,5.761481
4,3039,0.048055,4.978618
4,3040,0.065590,5.687706
4,3041,0.030159,5.829865
4,3042,0.021600,5.749542
4,3043,0.028914,5.430060
4,3044,0.040272,5.624173
4,3045,0.044709,5.593223
4,3046,0.048355,6.713383
4,3047,0.047633,6.635443
4,3048,0.037691,5.739547
4,3049,0.035024,5.942297
4,3050,0.036127,5.589234
4,3051,0.014633,5.487193
4,3052,0.016771,5.456346
4,3053,0.017810,5.682496
4,3054,0.029900,5.675960
4,3055,0.030310,6.058253
4,3056,0.058230,5.583953
4,3057,0.020281,5.419838
4,3058,0.027966,6.139613
4,3059,0.036179,5.854258
4,3060,0.030009,5.925492
4,3061,0.030163,6.499039
4,3062,0.016881,6.691081
4,3063,0.006222,6.758738
4,3064,0.017783,6.378625
4,3065,0.024840,6.864594
4,3066,0.008866,6.960087
4,3067,0.006383,6.480461
4,3068,0.011171,5.800889
4,3069,0.034766,6.788884
4,3070,0.012176,6.638535
4,3071,0.046401,5.752418
4,3072,0.055953,7.372119
4,3073,0.042598,7.040668
4,3074,0.027216,6.437601
4,3075,0.029871,5.810032
4,3076,0.027225,5.488520
4,3077,0.046185,7.027440
4,3078,0.031405,6.726995
4,3079,0.039206,6.810193
4,3080,0.033354,6.544766
4,3081,0.029569,6.617157
4,3082,0.023988,6.027476
4,3083,0.055209,7.152318
4,3084,0.024849,6.845972
4,3085,0.048326,5.110850
4,3086,0.031137,6.488400
4,3087,0.013112,6.936601
4,3088,0.013707,6.943161
4,3089,0.009874,5.707193
4,3090,0.035081,6.703100
4,3091,0.034475,5.583484
4,3092,0.032632,5.271940
4,3093,0.034279,7.148253
4,3094,0.024723,6.727706
4,3095,0.036467,5.042820
4,3096,0.098155,8.075844
4,3097,0.039421,6.987513
4,3098,0.251545,13.710869
4,3099,1.511946,1.340111
4,3100,2.537481,16.719212
4,3101,0.946286,14.008108
4,3102,0.271591,7.716620
4,3103,0.160229,2.441550
4,3104,2.364082,9.245555
4,3105,1.155037,6.993406
4,3106,0.642082,1.313767
4,3107,1.635579,4.218406
4,3108,0.436633,4.639239
4,3109,0.480621,2.968320
4,3110,0.336479,2.481536
4,3111,0.307269,3.327752
4,3112,0.147192,3.919400
4,3113,0.148184,3.885915
4,3114,0.165694,3.569592
4,3115,0.168467,3.445555
4,3116,0.149352,3.958847
4,3117,0.138481,3.992998
4,3118,0.234470,4.153097
4,3119,0.146338,3.885189
4,3120,0.139091,3.547131
4,3121,0.158779,3.878431
4,3122,0.180394,3.892848
4,3123,0.202633,3.638321
4,3124,0.336158,3.992159
4,3125,0.309508,4.058663
4,3126,0.345537,2.961186
4,3127,0.345428,3.469211
4,3128,0.256206,4.531686
4,3129,0.221712,3.420046
4,3130,0.174604,3.493915
4,3131,0.125406,4.022479
4,3132,0.146216,3.232593
4,3133,0.104045,4.087296
4,3134,0.054289,4.491131
4,3135,0.047260,4.489315
4,3136,0.036325,4.266511
4,3137,0.029264,4.155591
4,3138,0.039755,4.098814
4,3139,0.037368,4.457489
4,3140,0.038244,4.727054
4,3141,0.048449,4.388019
4,3142,0.055519,4.192697
4,3143,0.069728,4.241622
4,3144,0.069894,4.568801
4,3145,0.060153,4.524524
4,3146,0.058013,4.900115
4,3147,0.083083,4.621006
4,3148,0.064021,4.856061
4,3149,0.050855,4.667655
4,3150,0.096213,5.024030
4,3151,0.065074,5.941342
4,3152,0.065886,5.470518
4,3153,0.070089,4.797926
4,3154,0.091148,6.120349
4,3155,0.072341,5.368195
4,3156,0.092118,4.840393
4,3157,0.103450,5.873369
4,3158,0.114731,4.723284
4,3159,0.061815,4.226154
4,3160,0.060137,4.954132
4,3161,0.042549,4.918484
4,3162,0.038304,4.813697
4,3163,0.031936,4.780092
4,3164,0.045491,4.545775
4,3165,0.053018,4.641943
4,3166,0.111274,3.364618
4,3167,0.141611,6.475548
4,3168,0.061961,6.214939
4,3169,0.143131,4.089048
4,3170,0.131997,6.077668
4,3171,0.036583,5.939019
4,3172,0.050681,4.803785
4,3173,0.069276,4.370047
4,3174,0.067405,5.555292
4,3175,0.036395,5.675192
4,3176,0.074256,4.741338
4,3177,0.093456,6.770652
4,3178,0.056637,6.118398
4,3179,0.120371,4.075281
4,3180,0.310013,9.780846
4,3181,0.387625,5.657944
4,3182,0.096264,4.633458
4,3183,0.132721,6.259202
4,3184,0.043576,5.701825
4,3185,0.087536,4.803317
4,3186,0.138153,5.502252
4,3187,0.090347,5.471033
4,3188,0.082572,5.452348
4,3189,0.131408,3.226208
4,3190,0.230696,8.783522
4,3191,0.479497,3.302740
4,3192,0.330580,8.779376
4,3193,0.155983,7.678523
4,3194,0.053622,5.566190
4,3195,0.019433,3.989877
4,3196,0.092243,4.918868
4,3197,0.084854,6.012981
4,3198,0.030720,5.868608
4,3199,0.055963,5.098754
4,3200,0.099443,5.104126
4,3201,0.082354,5.015336
4,3202,0.114958,4.761230
4,3203,0.125593,3.767326
4,3204,0.101302,6.157751
4,3205,0.080491,5.297879
4,3206,0.059385,4.326251
4,3207,0.079631,5.456752
4,3208,0.053815,5.267120
4,3209,0.045265,4.433483
4,3210,0.049365,4.813130
4,3211,0.035802,5.201440
4,3212,0.033880,4.801119
4,3213,0.039019,4.272357
4,3214,0.046557,5.335655
4,3215,0.029386,5.257281
4,3216,0.016024,5.501317
4,3217,0.015024,5.659359
4,3218,0.026823,6.060722
4,3219,0.033261,5.203011
4,3220,0.039740,5.243278
4,3221,0.036736,6.703736
4,3222,0.020121,6.319505
4,3223,0.024670,5.528617
4,3224,0.053211,5.582648
4,3225,0.039801,5.530886
4,3226,0.055215,6.931416
4,3227,0.047621,5.335526
4,3228,0.116295,8.610906
4,3229,0.144518,5.224450
4,3230,0.053986,5.245295
4,3231,0.069433,7.918889
4,3232,0.106052,5.339719
4,3233,0.086433,6.658311
4,3234,0.091461,5.561569
4,3235,0.084517,5.237236
4,3236,0.055619,5.684507
4,3237,0.072791,4.172031
4,3238,0.092065,8.722983
4,3239,0.095489,6.712849
4,3240,0.006694,5.413145
4,3241,0.024331,4.447810
4,3242,0.029673,6.061953
4,3243,0.008560,6.779647
4,3244,0.015120,6.059335
4,3245,0.016156,5.762180
4,3246,0.017606,5.563468
4,3247,0.031448,5.840154
4,3248,0.014634,5.959594
4,3249,0.034309,3.957410
4,3250,0.040455,6.324628
4,3251,0.039036,5.550260
4,3252,0.145431,10.305499
4,3253,0.428641,0.340835
4,3254,1.347635,29.386658
4,3255,3.501717,19.721159
4,3256,0.382286,9.194143
4,3257,0.247595,4.654207
4,3258,0.781328,7.060817
4,3259,0.197388,7.213054
4,3260,0.318513,5.421272
4,3261,0.479932,5.190668
4,3262,0.407248,5.135455
4,3263,0.242687,3.744740
4,3264,0.243403,4.361376
4,3265,0.117136,4.836817
4,3266,0.178530,4.793218
4,3267,0.318080,5.882830
4,3268,0.269361,4.651342
4,3269,0.151032,4.348379
4,3270,0.157296,6.669397
4,3271,0.091885,6.454322
4,3272,0.072455,5.365358
4,3273,0.063303,4.766920
4,3274,0.133380,5.887660
4,3275,0.062328,5.424138
4,3276,0.053099,4.855294
4,3277,0.076989,4.605793
4,3278,0.091889,4.179601
4,3279,0.067486,4.072451
4,3280,0.046541,4.614798
4,3281,0.028877,4.905415
4,3282,0.022621,4.886077
4,3283,0.043134,4.205529
4,3284,0.069450,5.264091
4,3285,0.074555,5.349242
4,3286,0.081493,4.718441
4,3287,0.054913,5.138256
4,3288,0.044165,5.387019
4,3289,0.085585,4.376338
4,3290,0.048527,4.268777
4,3291,0.072628,4.692442
4,3292,0.065588,4.736809
4,3293,0.049090,4.691716
4,3294,0.039587,5.161464
4,3295,0.108202,4.691261
4,3296,0.043549,5.115459
4,3297,0.054332,5.232797
4,3298,0.055628,4.620361
4,3299,0.063123,4.550450
4,3300,0.055336,4.739717
4,3301,0.048792,4.838977
4,3302,0.028471,5.196835
4,3303,0.017381,5.175456
4,3304,0.026402,5.735196
4,3305,0.046350,5.393344
4,3306,0.033844,5.511877
4,3307,0.069199,4.822549
4,3308,0.042737,4.914074
4,3309,0.021537,4.970641
4,3310,0.023940,5.112198
4,3311,0.011742,5.020033
4,3312,0.015673,4.926239
4,3313,0.018325,5.249660
4,3314,0.016361,4.766589
4,3315,0.031877,5.119488
4,3316,0.050063,4.502750
4,3317,0.043412,4.615195
4,3318,0.036312,4.595481
4,3319,0.029705,5.062255
4,3320,0.025890,5.093491
4,3321,0.016858,5.170494
4,3322,0.025875,4.908935
4,3323,0.021833,4.862504
4,3324,0.024258,5.119035
4,3325,0.019976,5.222502
4,3326,0.028664,4.881230
4,3327,0.049810,4.241446
4,3328,0.032492,4.864672
4,3329,0.018063,5.640866
4,3330,0.031141,5.429246
4,3331,0.032784,5.064847
4,3332,0.032820,5.462211
4,3333,0.037867,5.399165
4,3334,0.046630,5.890727
4,3335,0.043214,5.037358
4,3336,0.042933,5.246923
4,3337,0.025608,5.327361
4,3338,0.014383,5.569733
4,3339,0.028378,4.898560
4,3340,0.060708,7.210671
4,3341,0.048705,6.533402
4,3342,0.028582,5.176736
4,3343,0.042531,6.155724
4,3344,0.025138,5.990536
4,3345,0.022740,5.494826
4,3346,0.011236,5.299934
4,3347,0.014206,5.522582
4,3348,0.015400,5.680413
4,3349,0.013512,5.841635
4,3350,0.048372,5.232583
4,3351,0.022962,5.411203
4,3352,0.025026,5.578249
4,3353,0.035833,5.421879
4,3354,0.023509,5.678599
4,3355,0.021763,5.527560
4,3356,0.066155,4.719512
4,3357,0.053263,5.980051
4,3358,0.043522,5.204384
4,3359,0.033820,5.646388
4,3360,0.055528,5.804149
4,3361,0.076288,3.710182
4,3362,0.128078,10.256523
4,3363,0.664458,1.231130
4,3364,0.726789,18.842823
4,3365,0.494712,18.235748
4,3366,0.263480,11.256182
4,3367,0.010110,3.334263
4,3368,2.849931,18.176458
4,3369,2.897980,12.679484
4,3370,0.576209,5.470263
4,3371,0.147125,3.097479
4,3372,0.448302,7.856686
4,3373,0.091124,8.796070
4,3374,0.214521,7.062357
4,3375,0.116236,4.525053
4,3376,0.139274,4.098949
4,3377,0.232617,7.068433
4,3378,0.184960,6.378003
4,3379,0.121423,4.143023
4,3380,0.275304,7.024623
4,3381,0.254693,5.400023
4,3382,0.154344,3.362750
4,3383,0.444627,8.022600
4,3384,0.414216,5.855852
4,3385,0.127406,2.995517
4,3386,0.374262,7.170496
4,3387,0.159009,7.214378
4,3388,0.318542,3.892392
4,3389,0.217849,3.896834
4,3390,0.139924,4.768440
4,3391,0.064648,4.828379
4,3392,0.084298,4.319030
4,3393,0.104734,3.776223
4,3394,0.105916,4.136759
4,3395,0.101791,4.484407
4,3396,0.090983,3.939328
4,3397,0.076323,4.131294
4,3398,0.113731,4.325399
4,3399,0.119565,3.923197
4,3400,0.058351,3.848211
